year,regionalism code,area,Regional Gross Domestic Product (RMB 10000),Value added of the primary industry (10000 yuan),Value added of the secondary industry (10000 yuan),Value added of the tertiary industry (10000 yuan),The proportion of added value of the primary industry to GDP (%),The proportion of added value of the secondary industry to GDP (%),The proportion of added value of the tertiary industry to GDP (%),Per capita regional GDP (yuan),Registered residence population (10000),Urban registered residence Population (10000),Non agricultural population (10000 people),Annual average population (10000 people),Total number of households at the end of the year (10000 households),Birth population (person),Death toll (person),Natural growth rate (‰),Permanent population (),Urban permanent population (10000 people),Number of employees in the unit at the end of the year (10000 people),Number of urban private and individual employees (person),Number of registered unemployed persons in urban areas at the end of the year (person),Number of employees in the primary industry (10000 people),Number of employees in the secondary industry (10000 people),Number of employees in the tertiary industry (10000 people),Proportion of employees in the primary industry (%),Proportion of employees in the secondary industry (%),Proportion of employees in the tertiary industry (%),"Number of employees in agriculture, forestry, animal husbandry, and fisheries (10000 people)",Number of employees in the mining industry (in 10000),Number of manufacturing employees (in 10000),"Number of employees in the electricity, gas, and water production and supply industry (in 10000 people)",Number of employees in the construction industry (in 10000),"Number of employees in the transportation, warehousing, postal and telecommunications industry (10000 people)","Number of employees in the information transmission, computer services, and software industries (in 10000)",Number of employees in wholesale and retail trade industry (10000 people),Number of employees in the accommodation and catering industry (10000 people),Number of employees in the financial industry (in 10000),Number of employees in the real estate industry (10000 people),Number of employees in the leasing and commercial service industry (in 10000),"Number of employees in scientific research, technical services, and geological exploration industry (in 10000)","Number of employees in the water conservancy, environmental and public facility management industry (in 10000)",Number of employees in residential services and other service industries (in 10000),Number of employees in the education industry (in 10000),"Number of employees in the health, social insurance, and social welfare industries (in 10000)","Number of employees in the cultural, sports, and entertainment industries (in 10000)",Number of employees in public administration and social organizations (in 10000),Number of employees in geological exploration and water conservancy management industry (10000 people),"Number of employees in the transportation, warehousing, postal and telecommunications industry (10000 people).1","Number of employees in wholesale, retail, and catering industry (in 10000)",Number of employees in the social service industry (in 10000),"Number of employees in the health, sports, and social welfare industries (in 10000)","Number of employees in the education, arts, broadcasting, film and television industry (10000 people)",Number of employees in the scientific research and comprehensive technology service industry (10000 people),Number of employees in government agencies and social organizations (in 10000),Average number of employees on duty (10000 people),Total wages of on-the-job employees (10000 yuan),Average salary of employees (yuan),Administrative area land area (square kilometers),Total cultivated land resources at the end of the year (thousand hectares),Per capita cultivated land area (mu),Population density (person/square kilometer),Total amount of water resources (10000 cubic meters),Regional GDP growth rate (%),Grain production (10000 tons),Oil production (10000 tons),Cotton production (10000 tons),Vegetable yield (ton),Fruit production (ton),Meat production (ton),Milk production (ton),Production of aquatic products (tons),Egg production (ton),Number of industrial enterprises above designated size (units),Number of domestic enterprises,"Number of Hong Kong, Macao, and Taiwanese investment enterprises (units)",Number of foreign-invested enterprises,"Gross output value of industrial enterprises above designated size (current year price, in 10000 yuan)",Gross industrial output value of domestic enterprises (RMB 10000),"Total industrial output value of Hong Kong, Macao, and Taiwan invested enterprises (in 10000 yuan)",Gross industrial output value of foreign-invested enterprises (RMB 10000),Annual average number of employees (in 10000),Product sales revenue (RMB 10000),Total profit and tax amount (10000 yuan),Value added tax payable this year (RMB 10000),Total profit (10000 yuan),Annual average balance of current assets (RMB 10000),Annual average balance of net fixed assets (RMB 10000),Total current assets (RMB 10000),Total fixed assets (RMB 10000),Main business taxes and surcharges (RMB 10000),Total investment in fixed assets investment (10000 yuan),Completed investment in real estate development (RMB 10000),Completed investment in residential development (10000 yuan),Total retail sales of consumer goods in society (10000 yuan),Total sales of wholesale and retail trade products above the quota (in 10000 yuan),Number of wholesale and retail trading enterprises above the quota (units),Number of newly signed projects in that year,The foreign investment amount of the contract in that year (in 10000 US dollars),The actual amount of foreign investment used in that year (in 10000 US dollars),Import amount of goods (10000 yuan),Export value of goods (10000 yuan),Revenue within the general budget of local finance (10000 yuan),Industrial and commercial tax revenue (10000 yuan),Expenditure within the general budget of local finance (10000 yuan),Science expenditure (10000 yuan),Education expenditure (10000 yuan),Year end balance of various loans from financial institutions (RMB 10000),Year-end deposit balance of financial institutions (RMB 10000),Year end balance of savings for urban and rural residents (10000 yuan),Number of regular higher education institutions,Number of ordinary secondary schools,Number of primary schools,Number of secondary vocational education schools,Number of full-time teachers in regular higher education institutions (person),Number of full-time teachers in ordinary high schools (person),Number of full-time primary school teachers (person),Number of full-time teachers in secondary vocational education schools (person),Number of students enrolled in regular higher education institutions (person),Number of regular undergraduate and junior college students (person),Number of students in regular high schools (in 10000),Number of primary school students (in 10000),Number of high school students in school (person),Number of students enrolled in secondary vocational and technical schools (person),Number of students enrolled in adult higher education institutions (person),Number of college students per 10000 people,Number of secondary vocational students per 10000 students in school (person),R&D personnel (person),Internal R&D expenditure (RMB 10000),Number of patent applications (pieces),Number of patent authorizations (pieces),Number of authorized invention patents (pieces),Public Library (s),Number of theaters and cinemas,"Total collection of books in public libraries (thousand volumes, pieces)","Public library collections per 100 people (books, items)",Number of museums,Number of sports venues,Number of health institutions,Number of hospitals and health centers,Number of beds in hospitals and health centers (in sheets),Number of doctors (person),Total passenger volume (10000 people),Railway passenger volume (10000 people),Highway passenger volume (10000 people),Passenger volume of water transportation (10000 people),Civil aviation passenger volume (person),Total freight volume (10000 tons),Railway freight volume (10000 tons),Highway freight volume (10000 tons),Water freight volume (10000 tons),Civil aviation cargo and mail volume (ton),Number of post offices at the end of the year,Total amount of postal services (10000 yuan),Total amount of telecommunications services (10000 yuan),Number of local telephone users at the end of the year (in 10000 households),Number of mobile phone users at the end of the year (in 10000 households),Number of Internet users,Annual electricity consumption (10000 kWh),Industrial electricity consumption (10000 kWh),Urban residential electricity consumption (10000 kWh),Total mileage of domestic highways (kilometers),Highway mileage (kilometers),Industrial wastewater discharge volume (10000 tons),Industrial wastewater discharge reaches the standard (10000 tons),Industrial sulfur dioxide removal capacity (ton),Industrial sulfur dioxide emissions (tons),Industrial smoke and dust removal capacity (ton),Industrial smoke and dust emissions (ton),Industrial sulfur dioxide production (ton),Industrial smoke and dust removal capacity (ton).1,Industrial smoke and dust emissions (ton).1,Industrial nitrogen oxide emissions (tons),Domestic sewage treatment rate (%),Harmless treatment rate of household waste (%),Comprehensive utilization rate of industrial solid waste (%),Comprehensive utilization rate of general industrial solid waste (%),Centralized treatment rate of sewage treatment plant (%),Annual average concentration of inhalable fine particulate matter (micrograms/cubic meter),Insurance coverage amount (10000 yuan),Number of urban employees participating in basic pension insurance (person),Number of participants in urban basic medical insurance (person),Number of people participating in unemployment insurance (person),Number of social work institutions providing accommodation,Number of elderly care institutions,Number of beds in social work institutions providing accommodation (in sheets),Number of beds in elderly care institutions (sheets),Industrial sulfur dioxide production (ton)_predicted
2012,440900,茂名,19361785.0,3440589.194,7895735.923,8025459.882,17.77,40.78,41.45,32678.0,748.9,393,139.75,755.1,204,166243.0,78620.0,0.8,618,269,38.3,220966.0,29796.0,0.93,15.13,22.26,2.43,39.48,58.09,0.93,0.21,5.21,0.76,8.95,1.14,0.4,1.9,0.38,1.17,0.53,0.33,0.33,0.66,0.02,8.42,2.48,0.23,4.27,1,12,27.0,7,4,9,1,6,36.0,1331020.0,36667.22,11425.0,360.0,1.0,655.0,1371500.0,10.6,151.9,12.74,3.693,2424000.0,2614000.0,644000.0,600.0,840634.0,48000.0,675.0,589.0,68.0,18.0,17755168.0,16991319.0,498236.0,265613.0,87.0,3162407.0,276504.0,1049276.0,985611.0,4358680.0,3009178.0,2714893.0,3546177.0,1078004.0,4273674.0,739590.0,569475.0,9021953.0,7087904.0,481.0,23.0,11000.0,8005.0,244180.0,1273271.0,781229.0,189773,1922682.0,10198.0,506828.0,5394067,13283152.0,9840351.0,2.0,282.0,1731.0,36.0,1273.0,35873.0,33574.0,2787.0,30180.0,39100.0,60.93,59.8,372653.0,118673.0,12949.0,40.0,158,7822.0,177681.0,6629.0,1867.0,114.0,5.0,5.0,646.0,9.0,6.0,27.0,439.0,147.0,17901.0,10008.0,8327.0,152.0,8131.0,44.0,13961.0,6817.0,660.0,5804.0,353.0,2401.0,137.0,27059.0,449503.0,84.0,281.0,390000.0,1069381.0,601833,109657.0,18920,363,5206.0,59706.0,39608.0,30478.0,1490672.0,46335.0,361854.0,711201.0,10442.0,6922.0,45.0,100.0,97.0,94.53,85.78,26.0,3518340.0,693689.0,7185717.0,263761.0,165,156,24618,23647,
2011,440900,茂名,17453130.0,3192177.477,6967289.496,7293663.027,18.29,39.92,41.79,29811.0,761.3,393,139.75,754.2,204,166243.0,78620.0,15.9,618,269,35.2,236735.0,29300.0,1.07,13.04,21.09,3.04,37.05,59.91,1.07,0.11,4.1,0.7,8.13,0.89,0.39,1.51,0.33,1.07,0.31,0.52,0.17,0.65,0.25,8.37,2.32,0.21,4.1,1,12,27.0,7,4,9,1,6,34.0,1037387.0,30583.34,11458.0,360.0,1.0,664.0,1371500.0,10.78,148.9,12.0,3.693,2302500.0,2490100.0,630000.0,1000.0,816144.0,53000.0,628.0,548.0,62.0,18.0,17039125.0,16399803.0,358728.0,280594.0,87.0,3162407.0,276504.0,739943.0,801781.0,4358680.0,3009178.0,2421014.0,2558467.0,935058.0,2172831.0,542116.0,442429.0,8428554.0,6353738.0,481.0,50.0,11000.0,3533.0,244180.0,1273271.0,661181.0,189773,1617860.0,11707.0,458591.0,4437062,11848399.0,8517493.0,2.0,287.0,1765.0,37.0,1153.0,35325.0,33623.0,3034.0,27256.0,39100.0,64.51,62.41,388235.0,138535.0,10129.0,36.0,182,7822.0,177681.0,6629.0,1867.0,114.0,5.0,5.0,637.0,8.0,6.0,27.0,419.0,146.0,15529.0,9189.0,7565.0,138.0,7389.0,38.0,13961.0,5871.0,670.0,4849.0,352.0,2401.0,123.0,23323.0,387944.0,90.0,246.0,320800.0,1069381.0,601833,109657.0,18920,363,6522.0,59706.0,39608.0,35749.0,1490672.0,46335.0,93774.0,528084.0,25709.0,6922.0,45.0,100.0,77.0,94.53,91.19,26.0,3518340.0,611598.0,663549.0,253289.0,165,156,24618,23647,
2010,440900,茂名,14920857.0,2745437.688,5907167.286,6268252.026,18.4,39.59,42.01,23961.0,747.17,393,139.75,741.2,204,166243.0,78620.0,11.94,618,269,30.94,266288.0,30504.0,1.19,9.46,20.29,3.85,30.58,65.58,1.19,0.3,3.69,0.72,4.75,0.9,0.29,0.8,0.26,0.98,0.27,0.52,0.17,0.63,0.24,8.69,2.14,0.41,3.99,1,12,27.0,7,4,9,1,6,30.0,764235.0,25810.03,11458.0,360.0,1.0,652.0,1371500.0,13.0,144.9,11.5,3.693,2255900.0,2356400.0,640000.0,1000.0,792357.0,51000.0,792.0,699.0,68.0,25.0,13601493.0,12996075.0,370957.0,234461.0,12.0,3162407.0,276504.0,532099.0,1160850.0,4358680.0,3009178.0,2018138.0,2754092.0,935058.0,2445410.0,372233.0,303476.0,7049664.0,4718605.0,367.0,24.0,11000.0,3099.0,244180.0,1273271.0,519455.0,189773,1211898.0,4387.0,312412.0,3612983,10253943.0,7506658.0,2.0,286.0,2013.0,37.0,1396.0,33130.0,34331.0,3034.0,26967.0,39100.0,65.51,66.66,373690.0,144923.0,9466.0,36.0,182,7822.0,177681.0,6629.0,1867.0,114.0,5.0,5.0,608.0,8.0,6.0,27.0,391.0,148.0,14298.0,8126.0,6962.0,132.0,6798.0,32.0,13961.0,5016.0,651.0,4072.0,293.0,2401.0,132.0,38433.0,834299.0,103.0,332.0,300000.0,1069381.0,601833,109657.0,18920,363,5523.0,4737.0,253328.0,33665.0,166538.0,23593.0,93774.0,528084.0,25709.0,6922.0,61.0,20.51,88.0,94.53,91.19,26.0,3518340.0,611598.0,663549.0,253289.0,165,156,24618,23647,
2009,440900,茂名,12312519.0,2404634.961,4607344.61,5300539.43,19.53,37.42,43.05,19979.0,735.31,393,139.75,730.5,204,166243.0,78620.0,10.49,618,269,30.55,323080.0,26904.0,1.16,9.4,19.99,3.8,30.77,65.43,1.16,0.29,3.71,0.75,4.65,0.9,0.28,0.8,0.29,0.98,0.34,0.71,0.18,0.6,0.24,8.5,1.95,0.21,4.01,1,12,27.0,7,4,9,1,6,30.0,718286.0,24258.22,11458.0,360.0,1.0,642.0,1371500.0,10.26,144.91,11.2,3.693,2091000.0,2226100.0,623000.0,1000.0,768700.0,49506.8125,737.0,637.0,71.0,29.0,10981262.0,10400500.0,345195.0,235567.0,12.0,3162407.0,276504.0,420425.0,1025853.0,4358680.0,3009178.0,1752467.0,2904595.0,935058.0,1800099.0,250424.0,200074.0,5910461.0,3644713.0,307.0,13.0,11000.0,3150.0,244180.0,1273271.0,417043.0,189773,977015.0,6028.0,268594.0,2973829,8525570.0,6400785.0,2.0,287.0,2003.0,37.0,1368.0,35051.0,32166.0,3034.0,23151.0,39100.0,65.35,72.45,300823.0,90953.0,10415.0,31.0,182,7822.0,177681.0,6629.0,1867.0,114.0,5.0,5.0,545.0,7.0,6.0,27.0,373.0,144.0,12571.0,5359.0,6523.0,125.0,6371.0,27.0,13961.0,4280.0,620.0,3440.0,220.0,2401.0,137.0,30277.0,642754.0,103.0,278.0,196275.0,1069381.0,601833,109657.0,18920,363,7476.0,6497.0,285233.0,54513.0,216968.0,19054.0,93774.0,528084.0,25709.0,6922.0,36.0,26.785,91.0,94.53,91.19,26.0,3518340.0,611598.0,663549.0,253289.0,165,156,24618,23647,
2019,640100,银川,18970000.0,646877.0,8287993.0,10033233.0,3.41,43.69,52.89,83492.0,200.0,157,26.57,197.0,74,29956.0,8060.0,10.97,286,230,37.507,526748.0,32736.0,0.302,14.009,23.196,0.8,37.35,61.85,0.302,5.151,4.923,1.99,1.944,1.31,0.466,1.776,0.332,2.814,1.26,1.785,1.022,0.725,0.026,3.63,2.503,0.517,5.03,0,2,5.0,1,0,1,0,1,35.0,3310735.0,94559.0,9025.0,24.667,1.0,544.0,11260.0,6.3,13.58,0.908,0.353,68500.0,623.0,9814.0,210.0,3906.0,1717.0,366.0,341.0,8.0,17.0,768881.0,749397.0,4054.0,15430.0,8.0,177336.0,15501.0,532685.0,1302159.0,321429.0,262556.0,13539269.0,3730362.0,1255732.0,32036.0,2753536.0,1918808.0,8300062.0,10646057.0,248.0,19.0,400.0,20023.0,532348.0,1043941.0,1547084.0,9542,3464668.0,87788.0,408302.0,51506746,40137730.0,18670136.0,16.0,83.0,202.0,15.0,7084.0,9903.0,8755.0,1173.0,766.0,111218.0,14.0,19.0,14417.0,33982.0,568.0,334.0,166,6701.0,198483.0,5337.0,2847.0,439.0,2.0,16.0,3920.0,40.0,9.0,42.0,167.0,76.0,16125.0,10321.0,465.0,66.0,1228.0,74.0,10580000.0,662.0,201.0,9084.0,162.0,61245.0,40.0,136000.0,294526.0,9.0,363.0,1290000.0,3910342.0,3549821,46400.0,5459,449,4666.0,4100.0,491860.0,8183.0,472079.0,9830.0,1354264.0,4816913.0,6031.0,16080.0,45.0,100.0,61.0,36.0,95.6,33.0,265027.0,942166.0,826834.0,562175.0,42,41,9733,9533,345617.16
2018,640100,银川,19014824.0,673124.77,8672661.226,9669038.004,3.54,45.61,50.85,84964.0,193.0,157,26.57,191.0,70,27753.0,11189.0,8.56,286,230,35.267,518203.0,30162.0,0.306,14.042,20.92,0.87,39.81,59.32,0.306,4.302,5.663,2.073,2.003,1.224,0.404,1.739,0.322,2.769,1.036,0.902,0.867,0.764,0.024,3.338,2.274,0.55,4.708,0,2,5.0,1,0,1,0,1,36.0,2957646.0,87291.0,9025.0,24.667,1.0,544.0,18280.0,7.2,82.42,0.199,0.353,68500.0,623.0,9814.0,210.0,71647.0,38300.0,467.0,443.0,12.0,12.0,768881.0,749397.0,4054.0,15430.0,8.0,177336.0,15501.0,473000.0,888912.0,321429.0,262556.0,13747009.0,18214524.0,1039788.0,32036.0,2952457.0,1982009.0,5527311.0,10166641.0,255.0,24.0,400.0,7220.0,410388.0,1277900.0,1732544.0,9542,3632756.0,98630.0,384219.0,47978695,37045588.0,16647868.0,17.0,79.0,200.0,14.0,6978.0,9714.0,8570.0,1122.0,766.0,103989.0,13.0,18.0,14417.0,34428.0,568.0,334.0,166,9586.0,224764.5,5765.0,2105.0,457.0,2.0,16.0,3730.0,40.0,9.0,42.0,167.0,86.0,16361.0,9684.0,465.0,66.0,2378.0,74.4,4430000.0,662.0,201.0,7006.0,162.0,25100.0,40.0,22263.0,311911.0,9.0,385.0,990000.0,3701726.0,3349697,50000.0,5459,449,4579.0,4100.0,491860.0,10248.0,472079.0,9830.0,1354264.0,4816913.0,9065.0,17958.0,45.0,100.0,61.0,23.13,95.5,38.0,265027.0,886895.0,774174.0,526856.0,42,41,9733,9533,375559.44
2017,640100,银川,18032581.0,629367.37,8464719.132,8501860.9975,3.58,48.325,48.095,81660.0,189.0,157,26.57,186.0,70,31554.0,16776.0,7.82,286,230,35.434,444567.0,29273.0,0.503,13.841,21.09,1.42,39.06,59.52,0.503,3.101,6.557,2.077,2.105,1.239,0.453,1.759,0.328,2.758,1.09,0.967,0.985,0.754,0.036,3.303,2.283,0.608,4.526,0,2,5.0,1,0,1,0,1,34.0,2639998.0,77206.0,9025.0,24.667,1.0,544.0,18850.0,7.65,83.29,0.28,0.353,1567400.0,623.0,64100.0,210.0,73739.0,38300.0,463.0,439.0,12.0,12.0,768881.0,749397.0,4054.0,15430.0,8.0,177336.0,15501.0,413315.0,650068.0,321429.0,262556.0,13781584.0,18214524.0,878595.0,32036.0,4028246.0,2402498.0,5623113.0,9147018.0,258.0,21.0,400.0,3065.0,410388.0,1277900.0,1774561.0,9542,3418283.0,82161.0,360501.0,44603072,35872321.0,14969408.0,17.0,78.0,194.0,14.0,7029.0,9201.0,8693.0,1047.0,766.0,101638.0,13.0,17.0,14417.0,38294.0,568.0,334.0,166,12471.0,251046.0,4372.0,2105.0,457.0,2.0,16.0,4220.0,40.0,9.0,42.0,167.0,70.0,15726.0,8990.0,465.0,66.0,2862.0,74.8,3510000.0,662.0,201.0,7797.0,162.0,16000.0,40.0,20411.0,326715.0,9.0,415.0,680000.0,3089200.0,2061900,50000.0,5459,449,2310.0,4100.0,491860.0,13728.0,472079.0,9830.0,1354264.0,4816913.0,21023.0,19528.0,45.0,100.0,61.0,32.45,95.2,49.0,265027.0,833852.0,727213.0,497773.0,42,41,9733,9533,351047.62
2016,640100,银川,16177071.0,585609.97,8256777.038,7334683.991,3.62,51.04,45.34,74288.0,184.0,157,26.57,182.0,70,31554.0,16776.0,11.58,286,230,35.459,411037.0,30324.0,0.598,13.975,20.885,1.69,39.41,58.9,0.598,3.038,6.335,2.049,2.554,1.238,0.446,1.739,0.335,2.784,1.068,1.034,0.997,0.809,0.049,3.248,2.129,0.634,4.375,0,2,5.0,1,0,1,0,1,33.0,2352479.0,70840.0,9025.0,24.667,1.0,544.0,19420.0,8.1,83.57,0.54,0.353,1673300.0,623.0,51500.0,210.0,73669.0,21900.0,464.0,434.0,12.0,18.0,19855450.0,17043481.0,2130009.0,681960.0,8.0,177336.0,15501.0,353630.0,718626.0,321429.0,262556.0,12583396.0,17061221.0,874890.5,17081882.0,4749414.0,2781617.0,5141927.0,7915764.0,261.0,18.0,400.0,3555.0,410388.0,1277900.0,1731960.0,9542,3310717.0,49503.0,322099.0,40765663,33434020.0,13913467.0,16.0,91.0,203.0,16.0,6920.0,8752.0,8581.0,1196.0,98912.0,101638.0,13.0,17.0,14417.0,41434.0,568.0,334.0,166,12471.0,251046.0,4372.0,2105.0,457.0,2.0,16.0,3923.0,40.0,9.0,42.0,167.0,104.0,14729.0,8306.0,465.0,66.0,3447.0,75.2,2980000.0,662.0,201.0,8779.0,162.0,14900.0,103.0,20514.0,327739.0,39.0,391.0,640000.0,3089200.0,2061900,50000.0,5459,449,3672.0,4100.0,491860.0,24366.0,472079.0,9830.0,1354264.0,4816913.0,11220.0,19528.0,45.0,97.0,61.0,51.94666666666667,95.2,49.0,265027.0,766640.0,680204.0,472539.0,42,41,9733,9533,302581.0
2015,640100,银川,14938590.0,585592.728,7808400.993,6544596.279,3.92,52.27,43.81,69594.0,179.23,157,26.57,177.6,70,31554.0,16776.0,2.08,286,230,78.719,414763.0,28626.5,1.253,18.746,58.72,1.59,23.81,74.59,1.253,3.186,8.488,2.184,4.889,1.836,1.499,23.182,5.588,2.76,1.765,4.352,1.544,0.918,3.903,3.222,2.614,1.178,4.358,0,2,5.0,1,0,1,0,1,35.0,2300740.0,65643.0,9025.0,24.667,1.0,198.0,19420.0,8.3,83.45,0.33,0.353,1605600.0,623.0,49900.0,210.0,71098.0,22300.0,486.0,456.0,13.0,17.0,18623219.0,16115189.0,1927515.0,580515.0,8.0,177336.0,15501.0,293945.0,596398.0,321429.0,262556.0,12111805.0,16395169.0,871186.0,15280187.0,4091711.0,2541048.0,4776287.0,8032715.0,270.0,17.0,400.0,16733.0,410388.0,1277900.0,1712788.0,9542,3092658.0,32510.0,296120.0,36539817,30177702.0,13049710.0,15.0,74.0,199.0,20.0,6937.0,8537.0,8280.0,1187.0,97996.0,101638.0,13.02,16.21,14417.0,44739.0,568.0,547.0,250,12471.0,251046.0,4372.0,2105.0,457.0,2.0,16.0,4117.0,230.0,9.0,42.0,167.0,92.0,14079.0,7578.0,465.0,66.0,3602.0,75.6,2560000.0,662.0,201.0,10656.0,162.0,12600.0,106.0,13454.0,447429.0,50.0,438.0,480000.0,3089200.0,2061900,50000.0,5459,449,4874.0,4100.0,491860.0,64883.0,472079.0,9830.0,1354264.0,4816913.0,18795.0,19528.0,45.0,100.0,61.0,71.44333333333333,93.8,49.0,265027.0,697315.0,644300.0,435825.0,42,41,9733,9533,253214.86
2014,640100,银川,13886244.0,527677.272,7501349.009,5855829.095,3.8,54.02,42.17,65942.0,196.0,157,26.57,174.3,70,31554.0,16776.0,9.1,286,230,78.472,419827.0,26929.0,1.382,20.093,56.997,1.76,25.61,72.63,1.382,3.462,8.351,2.447,5.834,2.262,4.427,2.472,22.862,2.459,1.948,4.742,1.579,0.934,3.2,3.065,2.082,0.906,4.06,0,2,5.0,1,0,1,0,1,36.0,2155227.0,59079.69,9025.0,24.667,1.0,217.0,19420.0,9.5,80.33,0.54,0.353,1446200.0,623.0,50900.0,210.0,68597.0,20300.0,449.0,420.0,11.0,18.0,18203451.0,16124387.0,1464254.0,614810.0,8.0,177336.0,15501.0,527287.0,706925.0,321429.0,262556.0,11704320.0,13605884.0,576542.0,13719186.0,3888952.0,2390099.0,3824721.0,12858402.0,290.0,14.0,400.0,6567.0,410388.0,1277900.0,1535998.0,9542,2639036.0,37980.0,265523.0,31859330,26089685.0,10898949.0,15.0,70.0,200.0,18.0,6606.0,8182.0,8049.0,1100.0,93508.0,101638.0,13.06,15.69,95722.0,41065.0,27167.0,477.0,210,12471.0,251046.0,4372.0,2105.0,457.0,2.0,17.0,4085.0,208.0,9.0,42.0,167.0,92.0,12535.0,7059.0,4063.0,407.0,3366.0,76.0,2140000.0,15711.0,396.0,15314.0,162.0,10000.0,97.0,12832.0,352591.0,53.0,380.0,440000.0,3089200.0,2061900,50000.0,5459,449,5496.0,4100.0,491860.0,67563.0,472079.0,9830.0,396558.0,4821760.0,27473.0,19528.0,45.0,100.0,61.0,90.94,93.0,49.0,265027.0,631468.0,1574663.0,409167.0,42,41,9733,9533,
2013,640100,银川,12890199.0,554278.557,6885944.306,5449976.137,4.3,53.42,42.28,74510.0,172.6,157,26.57,169.9,70,31554.0,16776.0,11.0,286,230,35.0,377373.0,26169.0,1.05,14.52,19.47,3.0,41.44,55.56,1.05,3.37,4.98,2.13,4.04,1.43,0.45,1.91,0.34,1.99,0.95,1.51,1.01,0.86,0.08,3.0,1.82,0.49,3.63,0,2,5.0,1,0,1,0,1,30.0,1696940.0,57445.5,9025.0,24.667,1.0,191.0,19420.0,12.0,85.3,0.56,0.353,1428100.0,252000.0,53000.0,416000.0,65522.0,15000.0,391.0,366.0,8.0,17.0,19280304.0,18588274.0,190855.0,501175.0,8.0,177336.0,15501.0,648819.0,1056989.0,321429.0,262556.0,9922892.0,13618678.0,605942.0,11319781.0,3308094.0,1956800.0,3480615.0,8564263.0,285.0,14.0,400.0,12858.0,410388.0,1277900.0,1345999.0,9542,2205311.0,39013.0,242037.0,26606157,23409309.0,10152220.0,13.0,69.0,205.0,20.0,6119.0,7940.0,7820.0,1270.0,92469.0,101638.0,12.86,15.19,107531.0,52537.0,28771.0,623.0,304,12471.0,251046.0,4372.0,2105.0,457.0,7.0,12.0,3161.0,183.0,9.0,42.0,931.0,92.0,11733.0,6429.0,4041.0,386.0,3451.0,51.33333333333333,2040000.0,15277.0,489.0,14787.0,162.0,10000.0,97.0,13264.0,352844.0,51.0,343.0,390000.0,3089200.0,2061900,50000.0,5459,449,6194.0,4100.0,491860.0,92369.0,472079.0,9830.0,350693.0,4540633.0,27170.0,19528.0,45.0,100.0,61.0,84.78,100.0,49.0,265027.0,589137.0,600254.0,389858.0,42,41,9733,9533,
2012,640100,银川,11509344.0,509863.939,6190876.138,4809754.858,4.43,53.79,41.79,56528.0,167.2,157,26.57,164.7,70,31554.0,16776.0,9.0,286,230,33.5,369471.0,25180.0,1.12,13.93,18.46,3.34,41.57,55.09,1.12,3.56,4.43,2.84,3.1,1.27,0.35,1.89,0.37,1.93,0.78,1.19,0.91,0.75,0.04,2.89,1.7,0.48,3.91,0,2,5.0,1,0,1,0,1,29.0,1597295.0,54274.38,9025.0,24.667,1.0,185.0,19420.0,12.5,88.6,0.65,0.353,1412000.0,487000.0,50000.0,401000.0,60323.0,21000.0,328.0,307.0,7.0,14.0,16475657.0,15766255.0,204590.0,504812.0,8.0,177336.0,15501.0,531359.0,893286.0,321429.0,262556.0,8154745.0,13100712.0,544932.0,9037009.0,2757023.0,1755066.0,3160226.0,8075429.0,255.0,4.0,400.0,6880.0,410388.0,1277900.0,1131320.0,9542,1867446.0,32391.0,187039.0,22829704,21082811.0,9014685.0,13.0,67.0,209.0,34.0,5703.0,7789.0,7582.0,1880.0,82469.0,101638.0,12.57,14.77,112314.0,60456.0,29257.0,493.0,362,12471.0,251046.0,4372.0,2105.0,457.0,7.0,10.0,2875.0,172.0,9.0,42.0,903.0,91.0,10659.0,5829.0,3734.0,328.0,3201.0,26.66666666666666,2050000.0,13520.0,542.0,12976.0,162.0,17897.0,115.0,8407.0,263709.0,52.0,310.0,340000.0,3089200.0,2061900,50000.0,5459,449,5963.0,4100.0,491860.0,105743.0,472079.0,9830.0,362115.0,4259790.0,26348.0,19528.0,45.0,14.26,61.0,81.18,100.0,49.0,265027.0,534802.0,1451421.0,344160.0,42,41,9733,9533,
